tweet_text,created_at,place,context_annotations
"“Dah 7 hari dah dik. Tak surut surut jugak. 

Mungkin 2-3 hari lagi kot baru surut InshaAllah. Ni harini nak pasang jaring ni mana tahu rezeki boleh dapat ikan.”

#DaruratBanjir
#BestariJaya https://t.co/ijVugtBmW2",2021-12-25 16:02:52+00:00,,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '806574997489655808', 'name': 'Leonardo DiCaprio', 'description': 'Leonardo DiCaprio'}}, {'domain': {'id': '56', 'name': 'Actor', 'description': 'An actor or actress in the world, like Kate Winslet or Leonardo DiCaprio'}, 'entity': {'id': '806574997489655808', 'name': 'Leonardo DiCaprio', 'description': 'Leonardo DiCaprio'}}, {'domain': {'id': '86', 'name': 'Movie', 'description': 'A film like Rogue One: A Star Wars Story'}, 'entity': {'id': '1461347524858441736', 'name': ""Don't Look Up"", 'description': 'Produced by Hyperobject Industries and Bluegrass Films, the film is set to receive a limited theatrical release on December 10, 2021, prior to streaming on Netflix on December 24, 2021.'}}, {'domain': {'id': '87', 'name': 'Movie Genre', 'description': 'A movie genre like Action'}, 'entity': {'id': '856977093191647233', 'name': 'Sci-fi & fantasy films', 'description': 'Sci-fi and fantasy'}}]"
Setuju 🙌🏻 syg semua yang membantu selain dalam gambar tu 😪 #DaruratBanjir https://t.co/FyIQUQJdX1,2021-12-25 16:02:12+00:00,,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '806574997489655808', 'name': 'Leonardo DiCaprio', 'description': 'Leonardo DiCaprio'}}, {'domain': {'id': '56', 'name': 'Actor', 'description': 'An actor or actress in the world, like Kate Winslet or Leonardo DiCaprio'}, 'entity': {'id': '806574997489655808', 'name': 'Leonardo DiCaprio', 'description': 'Leonardo DiCaprio'}}, {'domain': {'id': '86', 'name': 'Movie', 'description': 'A film like Rogue One: A Star Wars Story'}, 'entity': {'id': '1461347524858441736', 'name': ""Don't Look Up"", 'description': 'Produced by Hyperobject Industries and Bluegrass Films, the film is set to receive a limited theatrical release on December 10, 2021, prior to streaming on Netflix on December 24, 2021.'}}, {'domain': {'id': '87', 'name': 'Movie Genre', 'description': 'A movie genre like Action'}, 'entity': {'id': '856977093191647233', 'name': 'Sci-fi & fantasy films', 'description': 'Sci-fi and fantasy'}}]"
"RM1k tu boleh bantu apa je ek? Sbb rasanya print sticker letak muka² ahli politik lg mahal kot. Dgn rumah ranap tinggal tapak,kereta hanyut entah pi mana,barang² semua bgelimpangan. haih! #KerajaanBangsat #DaruratBanjir #NADMA apo? https://t.co/hKZG9HEjyx",2021-12-25 16:01:58+00:00,,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '806574997489655808', 'name': 'Leonardo DiCaprio', 'description': 'Leonardo DiCaprio'}}, {'domain': {'id': '56', 'name': 'Actor', 'description': 'An actor or actress in the world, like Kate Winslet or Leonardo DiCaprio'}, 'entity': {'id': '806574997489655808', 'name': 'Leonardo DiCaprio', 'description': 'Leonardo DiCaprio'}}, {'domain': {'id': '86', 'name': 'Movie', 'description': 'A film like Rogue One: A Star Wars Story'}, 'entity': {'id': '1461347524858441736', 'name': ""Don't Look Up"", 'description': 'Produced by Hyperobject Industries and Bluegrass Films, the film is set to receive a limited theatrical release on December 10, 2021, prior to streaming on Netflix on December 24, 2021.'}}, {'domain': {'id': '87', 'name': 'Movie Genre', 'description': 'A movie genre like Action'}, 'entity': {'id': '856977093191647233', 'name': 'Sci-fi & fantasy films', 'description': 'Sci-fi and fantasy'}}]"
"Salam. Saya mencari volunteer untuk bersihkan rumah parents &amp; abg di bukit changgang esok.
Peralatan, makan dan upah disediakan.
Jika ada boleh pm saya ye. Jazakallahu khair.
Contact: 013-3999000

#DaruratBanjir #sukarelawan #sukarelawanbanjir",2021-12-25 15:58:07+00:00,,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '806574997489655808', 'name': 'Leonardo DiCaprio', 'description': 'Leonardo DiCaprio'}}, {'domain': {'id': '56', 'name': 'Actor', 'description': 'An actor or actress in the world, like Kate Winslet or Leonardo DiCaprio'}, 'entity': {'id': '806574997489655808', 'name': 'Leonardo DiCaprio', 'description': 'Leonardo DiCaprio'}}, {'domain': {'id': '86', 'name': 'Movie', 'description': 'A film like Rogue One: A Star Wars Story'}, 'entity': {'id': '1461347524858441736', 'name': ""Don't Look Up"", 'description': 'Produced by Hyperobject Industries and Bluegrass Films, the film is set to receive a limited theatrical release on December 10, 2021, prior to streaming on Netflix on December 24, 2021.'}}, {'domain': {'id': '87', 'name': 'Movie Genre', 'description': 'A movie genre like Action'}, 'entity': {'id': '856977093191647233', 'name': 'Sci-fi & fantasy films', 'description': 'Sci-fi and fantasy'}}]"
"Minta bantuan!
Nak pinjam freezer kecik untuk simpan ebm.
Peti ais banjir belum sedia kering &amp; belum test fungsi. Reason anak hantar kampung sebab environment masih kotor dan berdebu. Minta maaf sangat2 banyak sangat minta bantuan. 🙏 #DaruratBanjir https://t.co/t2FwGXBksQ",2021-12-25 15:57:43+00:00,,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '806574997489655808', 'name': 'Leonardo DiCaprio', 'description': 'Leonardo DiCaprio'}}, {'domain': {'id': '56', 'name': 'Actor', 'description': 'An actor or actress in the world, like Kate Winslet or Leonardo DiCaprio'}, 'entity': {'id': '806574997489655808', 'name': 'Leonardo DiCaprio', 'description': 'Leonardo DiCaprio'}}, {'domain': {'id': '86', 'name': 'Movie', 'description': 'A film like Rogue One: A Star Wars Story'}, 'entity': {'id': '1461347524858441736', 'name': ""Don't Look Up"", 'description': 'Produced by Hyperobject Industries and Bluegrass Films, the film is set to receive a limited theatrical release on December 10, 2021, prior to streaming on Netflix on December 24, 2021.'}}, {'domain': {'id': '87', 'name': 'Movie Genre', 'description': 'A movie genre like Action'}, 'entity': {'id': '856977093191647233', 'name': 'Sci-fi & fantasy films', 'description': 'Sci-fi and fantasy'}}]"
#DaruratBanjir #BanjirDarurat #BanjirMalaysia #Banjir2021 #RakyatBantuRakyat #RakyatJagaRakyat #RakyatTolongRakyat https://t.co/DEZTRNGpit,2021-12-25 15:56:38+00:00,,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '806574997489655808', 'name': 'Leonardo DiCaprio', 'description': 'Leonardo DiCaprio'}}, {'domain': {'id': '56', 'name': 'Actor', 'description': 'An actor or actress in the world, like Kate Winslet or Leonardo DiCaprio'}, 'entity': {'id': '806574997489655808', 'name': 'Leonardo DiCaprio', 'description': 'Leonardo DiCaprio'}}, {'domain': {'id': '86', 'name': 'Movie', 'description': 'A film like Rogue One: A Star Wars Story'}, 'entity': {'id': '1461347524858441736', 'name': ""Don't Look Up"", 'description': 'Produced by Hyperobject Industries and Bluegrass Films, the film is set to receive a limited theatrical release on December 10, 2021, prior to streaming on Netflix on December 24, 2021.'}}, {'domain': {'id': '87', 'name': 'Movie Genre', 'description': 'A movie genre like Action'}, 'entity': {'id': '856977093191647233', 'name': 'Sci-fi & fantasy films', 'description': 'Sci-fi and fantasy'}}]"
"Yang berdekatan, Ain masih memerlukan khidmat untuk cleaning shelter banjir tempoh hari. Bole visit kat alamat &amp; number yg tertera. Rakyat Malaysia suma baik² kecuali politician &amp; NGO yg tamak je tak
#RakyatJagaRakyat #DaruratBanjir #RakyatTolongRakyat  #RakyatBantuRakyat https://t.co/jVVhJhx20x",2021-12-25 15:56:03+00:00,,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '806574997489655808', 'name': 'Leonardo DiCaprio', 'description': 'Leonardo DiCaprio'}}, {'domain': {'id': '56', 'name': 'Actor', 'description': 'An actor or actress in the world, like Kate Winslet or Leonardo DiCaprio'}, 'entity': {'id': '806574997489655808', 'name': 'Leonardo DiCaprio', 'description': 'Leonardo DiCaprio'}}, {'domain': {'id': '86', 'name': 'Movie', 'description': 'A film like Rogue One: A Star Wars Story'}, 'entity': {'id': '1461347524858441736', 'name': ""Don't Look Up"", 'description': 'Produced by Hyperobject Industries and Bluegrass Films, the film is set to receive a limited theatrical release on December 10, 2021, prior to streaming on Netflix on December 24, 2021.'}}, {'domain': {'id': '87', 'name': 'Movie Genre', 'description': 'A movie genre like Action'}, 'entity': {'id': '856977093191647233', 'name': 'Sci-fi & fantasy films', 'description': 'Sci-fi and fantasy'}}]"
"Masks up and maybe donation boleh focus on getting mangsa banjir more masks and sanitizers 

#DaruratBanjir #KitaJagaKita https://t.co/mf87kPTGzp",2021-12-25 15:55:19+00:00,,"[{'domain': {'id': '123', 'name': 'Ongoing News Story', 'description': ""Ongoing News Stories like 'Brexit'""}, 'entity': {'id': '1220701888179359745', 'name': 'COVID-19'}}]"
"#DaruratBanjir

Reach out to @lamkanahraf if you want to help out in Karak

Go through his Twitter feed and see why Karak needs all the help it can have https://t.co/3T4YZRhNFJ",2021-12-25 15:54:23+00:00,,"[{'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974596752842752', 'name': 'Services'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10045225402', 'name': 'Twitter'}}, {'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '825047692124442624', 'name': 'Food', 'description': 'Food'}}, {'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '834828264786898945', 'name': 'Drinks', 'description': 'Drinks'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '834828445238431744', 'name': 'Generic Drinks', 'description': 'Generic Drinks'}}, {'domain': {'id': '67', 'name': 'Interests and Hobbies', 'description': 'Interests, opinions, and behaviors of individuals, groups, or cultures; like Speciality Cooking or Theme Parks'}, 'entity': {'id': '850146068683571201', 'name': 'Water', 'description': 'Water'}}]"
"Menyampaikan hajat orang di Kg Sri Puchong. Katanya, tiada bantuan dari segi makanan, barangan keperluan harian, bantal, toto mahupun kudrat tenaga bagi pembersihan rumah yang sampai ke kawasan mereka. Hanya mengharapkan sumbangan daripada kenalan masing masing.

#DaruratBanjir https://t.co/5TkLr8tITm",2021-12-25 15:53:55+00:00,,"[{'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974596752842752', 'name': 'Services'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10045225402', 'name': 'Twitter'}}, {'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '825047692124442624', 'name': 'Food', 'description': 'Food'}}, {'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '834828264786898945', 'name': 'Drinks', 'description': 'Drinks'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '834828445238431744', 'name': 'Generic Drinks', 'description': 'Generic Drinks'}}, {'domain': {'id': '67', 'name': 'Interests and Hobbies', 'description': 'Interests, opinions, and behaviors of individuals, groups, or cultures; like Speciality Cooking or Theme Parks'}, 'entity': {'id': '850146068683571201', 'name': 'Water', 'description': 'Water'}}]"
#DaruratBanjir https://t.co/q2kXmHxI7f,2021-12-25 15:53:07+00:00,,"[{'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974596752842752', 'name': 'Services'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10045225402', 'name': 'Twitter'}}, {'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '825047692124442624', 'name': 'Food', 'description': 'Food'}}, {'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '834828264786898945', 'name': 'Drinks', 'description': 'Drinks'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '834828445238431744', 'name': 'Generic Drinks', 'description': 'Generic Drinks'}}, {'domain': {'id': '67', 'name': 'Interests and Hobbies', 'description': 'Interests, opinions, and behaviors of individuals, groups, or cultures; like Speciality Cooking or Theme Parks'}, 'entity': {'id': '850146068683571201', 'name': 'Water', 'description': 'Water'}}]"
#DaruratBanjir #BanjirDarurat #BanjirMalaysia #Banjir2021 #RakyatBantuRakyat #RakyatJagaRakyat #RakyatTolongRakyat https://t.co/iwjPsKvZFH,2021-12-25 15:52:52+00:00,,"[{'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974596752842752', 'name': 'Services'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10045225402', 'name': 'Twitter'}}, {'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '825047692124442624', 'name': 'Food', 'description': 'Food'}}, {'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '834828264786898945', 'name': 'Drinks', 'description': 'Drinks'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '834828445238431744', 'name': 'Generic Drinks', 'description': 'Generic Drinks'}}, {'domain': {'id': '67', 'name': 'Interests and Hobbies', 'description': 'Interests, opinions, and behaviors of individuals, groups, or cultures; like Speciality Cooking or Theme Parks'}, 'entity': {'id': '850146068683571201', 'name': 'Water', 'description': 'Water'}}]"
#DaruratBanjir https://t.co/LDwzo7OWAT,2021-12-25 15:52:36+00:00,,"[{'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974596752842752', 'name': 'Services'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10045225402', 'name': 'Twitter'}}, {'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '825047692124442624', 'name': 'Food', 'description': 'Food'}}, {'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '834828264786898945', 'name': 'Drinks', 'description': 'Drinks'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '834828445238431744', 'name': 'Generic Drinks', 'description': 'Generic Drinks'}}, {'domain': {'id': '67', 'name': 'Interests and Hobbies', 'description': 'Interests, opinions, and behaviors of individuals, groups, or cultures; like Speciality Cooking or Theme Parks'}, 'entity': {'id': '850146068683571201', 'name': 'Water', 'description': 'Water'}}]"
